"249180160","BRENNA","2021","04","26",11.7,"",-2.7,"",3.9,"",-7.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","04","27",11.2,"",-2.1,"",4.1,"",-6.5,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","04","28",16.7,"",.9,"",8.8,"",-4.5,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","04","29",19.1,"",2.6,"",12.2,"",-2.0,"",4.5,"","W",0,"9"
"249180160","BRENNA","2021","04","30",19.2,"",10.4,"",13.4,"",-1.7,"",2.5,"","W",0,"9"
"249180160","BRENNA","2021","05","01",19.1,"",4.4,"",10.3,"",1.6,"",12.1,"","W",0,"9"
"249180160","BRENNA","2021","05","02",19.1,"",6.0,"",10.6,"",3.0,"",7.9,"","W",0,"9"
"249180160","BRENNA","2021","05","03",18.8,"",4.2,"",8.8,"",2.6,"",1.3,"","W",0,"9"
"249180160","BRENNA","2021","05","04",22.9,"",.7,"",12.0,"",-2.5,"",.0,"","W",0,"9"
"249180160","BRENNA","2021","05","05",18.6,"",8.9,"",13.0,"",6.1,"",5.3,"","W",0,"9"
"249180160","BRENNA","2021","05","06",18.1,"",1.9,"",9.3,"",-1.8,"",.2,"","W",0,"9"
"249180160","BRENNA","2021","05","07",17.4,"",6.9,"",10.5,"",4.9,"",1.2,"","W",0,"9"
"249180160","BRENNA","2021","05","08",16.4,"",2.2,"",8.0,"",-2.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","05","09",21.1,"",3.1,"",13.7,"",-.1,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","05","10",25.3,"",14.4,"",19.8,"",4.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","05","11",28.1,"",10.6,"",21.0,"",5.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","05","12",26.5,"",12.2,"",19.5,"",5.9,"",2.2,"","W",0,"9"
"249180160","BRENNA","2021","05","13",25.8,"",12.5,"",16.3,"",7.9,"",25.6,"","W",0,"9"
"249180160","BRENNA","2021","05","14",25.0,"",10.1,"",14.2,"",8.6,"",4.6,"","W",0,"9"
"249180160","BRENNA","2021","05","15",24.2,"",6.9,"",14.2,"",3.7,"",1.8,"","W",0,"9"
"249180160","BRENNA","2021","05","16",23.7,"",9.6,"",14.3,"",4.7,"",9.7,"","W",0,"9"
"249180160","BRENNA","2021","05","17",22.4,"",7.9,"",12.7,"",4.5,"",42.5,"","W",0,"9"
"249180160","BRENNA","2021","05","18",20.8,"",8.4,"",12.3,"",6.4,"",3.2,"","W",0,"9"
"249180160","BRENNA","2021","05","19",19.7,"",6.4,"",12.2,"",3.0,"",1.4,"","W",0,"9"
"249180160","BRENNA","2021","05","20",19.6,"",8.2,"",12.1,"",5.9,"",.0,"","W",0,"9"
"249180160","BRENNA","2021","05","21",18.8,"",4.9,"",13.1,"",2.0,"",7.0,"","W",0,"9"
"249180160","BRENNA","2021","05","22",17.4,"",7.1,"",12.2,"",4.9,"",9.1,"","W",0,"9"
"249180160","BRENNA","2021","05","23",16.8,"",7.3,"",11.9,"",3.0,"",6.1,"","W",0,"9"
"249180160","BRENNA","2021","05","24",19.8,"",4.7,"",13.1,"",1.9,"",5.1,"","W",0,"9"
"249180160","BRENNA","2021","05","25",19.1,"",9.2,"",12.5,"",5.7,"",2.2,"","W",0,"9"
"249180160","BRENNA","2021","05","26",19.1,"",4.4,"",12.7,"",.5,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","05","27",19.0,"",10.7,"",14.3,"",5.9,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","05","28",18.5,"",5.4,"",11.8,"",2.0,"",5.3,"","W",0,"9"
"249180160","BRENNA","2021","05","29",18.4,"",8.1,"",11.5,"",6.1,"",14.5,"","W",0,"9"
"249180160","BRENNA","2021","05","30",17.4,"",7.7,"",11.2,"",5.7,"",19.6,"","W",0,"9"
"249180160","BRENNA","2021","05","31",16.7,"",5.6,"",11.1,"",1.6,"",.1,"","W",0,"9"
"249180160","BRENNA","2021","06","01",17.8,"",2.9,"",11.1,"",.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","02",19.8,"",5.9,"",14.6,"",3.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","03",21.6,"",6.6,"",15.7,"",3.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","04",23.7,"",7.7,"",15.7,"",4.0,"",.0,"","W",0,"9"
"249180160","BRENNA","2021","06","05",23.9,"",11.5,"",17.6,"",3.3,"",.8,"","W",0,"9"
"249180160","BRENNA","2021","06","06",23.8,"",9.0,"",16.6,"",5.6,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","07",23.9,"",10.1,"",18.0,"",6.7,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","08",25.1,"",10.7,"",19.3,"",7.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","09",24.2,"",10.7,"",18.6,"",7.4,"",4.6,"","W",0,"9"
"249180160","BRENNA","2021","06","10",23.8,"",9.2,"",16.9,"",5.9,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","11",23.4,"",9.2,"",17.5,"",7.4,"",.1,"","W",0,"9"
"249180160","BRENNA","2021","06","12",24.5,"",11.7,"",20.0,"",8.4,"",15.7,"","W",0,"9"
"249180160","BRENNA","2021","06","13",24.2,"",11.5,"",15.6,"",9.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","14",20.2,"",8.9,"",14.0,"",5.9,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","15",23.3,"",7.9,"",16.5,"",5.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","16",26.3,"",12.4,"",20.6,"",9.2,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","17",27.4,"",13.9,"",21.8,"",10.2,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","18",29.1,"",15.7,"",23.9,"",12.5,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","19",29.8,"",16.8,"",22.9,"",13.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","20",30.1,"",17.3,"",23.7,"",13.9,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","21",30.6,"",17.6,"",24.1,"",13.9,"",.4,"","W",0,"9"
"249180160","BRENNA","2021","06","22",27.8,"",17.8,"",23.6,"",13.4,"",4.4,"","W",0,"9"
"249180160","BRENNA","2021","06","23",27.6,"",18.1,"",21.6,"",15.9,"",.5,"","W",0,"9"
"249180160","BRENNA","2021","06","24",28.9,"",17.2,"",22.5,"",13.0,"",26.3,"","W",0,"9"
"249180160","BRENNA","2021","06","25",26.8,"",16.3,"",19.7,"",12.4,"",1.0,"","W",0,"9"
"249180160","BRENNA","2021","06","26",26.0,"",14.5,"",18.9,"",10.4,"",2.3,"","W",0,"9"
"249180160","BRENNA","2021","06","27",24.8,"",11.3,"",18.4,"",7.2,"",.1,"","W",0,"9"
"249180160","BRENNA","2021","06","28",26.8,"",13.4,"",20.6,"",9.9,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","06","29",28.4,"",15.6,"",22.8,"",11.9,"",4.7,"","W",0,"9"
"249180160","BRENNA","2021","06","30",27.7,"",16.3,"",21.1,"",12.9,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","01",26.0,"",15.5,"",19.5,"",11.9,"",7.6,"","W",0,"9"
"249180160","BRENNA","2021","07","02",22.6,"",14.4,"",17.8,"",11.9,"",2.4,"","W",0,"9"
"249180160","BRENNA","2021","07","03",23.2,"",15.1,"",18.6,"",12.3,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","04",24.9,"",11.4,"",19.0,"",8.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","05",25.7,"",12.4,"",20.3,"",8.6,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","06",28.9,"",14.1,"",22.5,"",10.9,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","07",31.4,"",16.5,"",24.1,"",13.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","08",30.1,"",15.1,"",22.6,"",11.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","09",29.9,"",19.6,"",23.3,"",15.9,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","10",29.9,"",13.4,"",20.6,"",9.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","11",29.8,"",11.9,"",20.0,"",7.4,"",3.7,"","W",0,"9"
"249180160","BRENNA","2021","07","12",29.8,"",16.0,"",21.7,"",12.4,"",4.1,"","W",0,"9"
"249180160","BRENNA","2021","07","13",30.7,"",15.9,"",23.7,"",12.4,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","14",31.1,"",19.6,"",23.8,"",15.1,"",14.0,"","W",0,"9"
"249180160","BRENNA","2021","07","15",31.0,"",18.1,"",22.7,"",14.5,"",1.7,"","W",0,"9"
"249180160","BRENNA","2021","07","16",30.9,"",16.1,"",22.6,"",12.3,"",.4,"","W",0,"9"
"249180160","BRENNA","2021","07","17",31.0,"",17.8,"",22.8,"",13.4,"",.9,"","W",0,"9"
"249180160","BRENNA","2021","07","18",30.9,"",17.8,"",22.0,"",14.4,"",28.3,"","W",0,"9"
"249180160","BRENNA","2021","07","19",30.8,"",16.6,"",21.4,"",12.9,"",.7,"","W",0,"9"
"249180160","BRENNA","2021","07","20",24.4,"",14.5,"",17.5,"",11.8,"",.5,"","W",0,"9"
"249180160","BRENNA","2021","07","21",23.3,"",13.4,"",18.0,"",10.5,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","22",22.3,"",11.8,"",17.5,"",9.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","23",23.8,"",13.7,"",18.7,"",9.8,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","24",27.2,"",12.7,"",20.6,"",8.8,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","25",25.8,"",16.3,"",21.6,"",12.6,"",13.7,"","W",0,"9"
"249180160","BRENNA","2021","07","26",28.5,"",16.3,"",21.8,"",12.0,"",1.7,"","W",0,"9"
"249180160","BRENNA","2021","07","27",28.6,"",19.0,"",22.7,"",16.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","28",30.4,"",17.5,"",23.1,"",13.8,"",1.6,"","W",0,"9"
"249180160","BRENNA","2021","07","29",28.2,"",18.5,"",22.1,"",15.0,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","30",29.0,"",15.5,"",21.9,"",11.6,"",.0,"9","",0,"9"
"249180160","BRENNA","2021","07","31",28.0,"",15.4,"",21.3,"",13.5,"",.0,"9","",0,"9"
"249190480","LALIKI","2021","04","01",19.1,"",7.9,"",12.8,"",.0,"8",2.8,"","S",0,"9"
